name,iso,id,country,admin_level,category,range_type,range,population,under_5_population,under_5_population_share,under_5_population_interval,under_5_population_interval_share,school_age_population,school_age_population_share,school_age_population_interval,school_age_population_interval_share,adults_population,adults_population_share,adults_population_interval,adults_population_interval_share,women_childbearing_population,women_childbearing_population_share,women_childbearing_population_interval,women_childbearing_population_interval_share,elderly_population,elderly_population_share,elderly_population_interval,elderly_population_interval_share,population_share,population_interval,population_interval_share
Rajshahi,,16705992B51815672792645,BGD,ADM2,primary_healthcare,TIME,6600,2774272,192226,95.81,394,0.2,892954,95.84,1831,0.2,2585696,95.87,5302,0.2,854232,95.88,1752,0.2,210277,95.89,431,0.2,95.88,5689,0.2
Rajshahi,,16705992B51815672792645,BGD,ADM2,primary_healthcare,TIME,7200,2776515,192381,95.89,155,0.08,893676,95.91,722,0.08,2587787,95.95,2091,0.08,854923,95.96,691,0.08,210447,95.96,170,0.08,95.95,2243,0.08
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,600,820949,83217,14.38,83217,14.38,317965,14.38,317965,14.38,753429,14.37,753429,14.37,224299,14.37,224299,14.37,73942,14.37,73942,14.37,14.37,820949,14.37
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,1200,2154477,218380,37.72,135163,23.35,834380,37.73,516415,23.35,1977400,37.72,1223971,23.35,588684,37.71,364385,23.34,193930,37.7,119988,23.33,37.71,1333528,23.34
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,1800,3491248,353876,61.13,135496,23.41,1351951,61.13,517571,23.4,3204189,61.12,1226789,23.4,953875,61.11,365191,23.4,314370,61.11,120440,23.41,61.12,1336771,23.4
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,2400,5024227,509176,87.96,155300,26.83,1945330,87.96,593379,26.83,4611100,87.95,1406911,26.83,1372799,87.95,418924,26.84,452430,87.95,138060,26.84,87.95,1532979,26.84
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,3000,5541334,561523,97.0,52347,9.04,2145419,97.0,200089,9.05,5085706,97.0,474606,9.05,1514204,97.0,141405,9.06,498975,97.0,46545,9.05,97.0,517107,9.05
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,3600,5565303,563973,97.42,2450,0.42,2154741,97.42,9322,0.42,5107697,97.42,21991,0.42,1520723,97.42,6519,0.42,501141,97.42,2166,0.42,97.42,23969,0.42
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,4200,5691682,576769,99.63,12796,2.21,2203631,99.63,48890,2.21,5223687,99.64,115990,2.21,1555260,99.64,34537,2.21,512519,99.63,11378,2.21,99.63,126379,2.21
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,4800,5692686,576871,99.65,102,0.02,2204020,99.65,389,0.02,5224609,99.65,922,0.02,1555534,99.65,274,0.02,512609,99.65,90,0.02,99.65,1004,0.02
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,5400,5692686,576871,99.65,0,0.0,2204020,99.65,0,0.0,5224609,99.65,0,0.0,1555534,99.65,0,0.0,512609,99.65,0,0.0,99.65,0,0.0
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,6000,5703763,577994,99.85,1123,0.19,2208311,99.85,4291,0.19,5234774,99.85,10165,0.19,1558561,99.85,3027,0.19,513607,99.85,998,0.19,99.85,11077,0.19
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,6600,5705323,578152,99.87,158,0.03,2208916,99.87,605,0.03,5236206,99.87,1432,0.03,1558987,99.87,426,0.03,513748,99.87,141,0.03,99.87,1560,0.03
Mymensingh,,16705992B54511139091050,BGD,ADM2,primary_healthcare,TIME,7200,5705323,578152,99.87,0,0.0,2208916,99.87,0,0.0,5236206,99.87,0,0.0,1558987,99.87,0,0.0,513748,99.87,0,0.0,99.87,0,0.0
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,600,289730,27030,8.3,27030,8.3,106325,8.3,106325,8.3,269055,8.29,269055,8.29,82793,8.29,82793,8.29,22941,8.28,22941,8.28,8.29,289730,8.29
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,1200,1002764,93488,28.71,66458,20.41,367810,28.71,261485,20.41,931162,28.7,662107,20.41,286620,28.69,203827,20.4,79445,28.68,56504,20.4,28.7,713034,20.4
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,1800,1864308,173815,53.38,80327,24.67,683843,53.37,316033,24.66,1731185,53.35,800023,24.66,532870,53.34,246250,24.65,147706,53.32,68261,24.64,53.35,861544,24.65
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,2400,2664682,248442,76.3,74627,22.92,977438,76.28,293595,22.91,2474403,76.26,743218,22.91,761636,76.24,228766,22.9,211123,76.21,63417,22.89,76.25,800374,22.9
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,3000,2926311,272744,83.76,24302,7.46,1073149,83.75,95711,7.47,2717298,83.74,242895,7.49,836517,83.74,74881,7.5,231904,83.71,20781,7.5,83.74,261629,7.49
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,3600,3081407,287174,88.19,14430,4.43,1129958,88.19,56809,4.43,2861300,88.18,144002,4.44,880878,88.18,44361,4.44,244211,88.15,12307,4.44,88.18,155096,4.44
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,4200,3092955,288251,88.52,1077,0.33,1134195,88.52,4237,0.33,2872024,88.51,10724,0.33,884178,88.51,3300,0.33,245126,88.48,915,0.33,88.51,11548,0.33
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,4800,3171360,295570,90.77,7319,2.25,1162980,90.76,28785,2.25,2944836,90.76,72812,2.24,906578,90.75,22400,2.24,251332,90.72,6206,2.24,90.75,78405,2.24
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,5400,3186033,296940,91.19,1370,0.42,1168365,91.18,5385,0.42,2958462,91.18,13626,0.42,910771,91.17,4193,0.42,252494,91.14,1162,0.42,91.17,14673,0.42
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,6000,3199055,298155,91.56,1215,0.37,1173146,91.56,4781,0.37,2970555,91.55,12093,0.37,914492,91.54,3721,0.37,253525,91.51,1031,0.37,91.55,13022,0.37
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,6600,3209999,299175,91.88,1020,0.31,1177160,91.87,4014,0.31,2980716,91.86,10161,0.31,917620,91.85,3128,0.31,254393,91.83,868,0.31,91.86,10944,0.31
Sirajganj,,16705992B55394931042500,BGD,ADM2,primary_healthcare,TIME,7200,3222373,300331,92.23,1156,0.36,1181703,92.23,4543,0.35,2992208,92.22,11492,0.35,921155,92.21,3535,0.35,255373,92.18,980,0.35,92.21,12374,0.35
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,600,577125,46416,15.03,46416,15.03,191667,15.03,191667,15.03,526096,15.03,526096,15.03,173055,15.03,173055,15.03,55543,15.04,55543,15.04,15.03,577125,15.03
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,1200,1505688,121093,39.22,74677,24.19,500036,39.21,308369,24.18,1372549,39.21,846453,24.18,451495,39.21,278440,24.18,144917,39.25,89374,24.21,39.21,928563,24.18
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,1800,2331552,187471,60.72,66378,21.5,774237,60.72,274201,21.5,2125695,60.72,753146,21.51,699246,60.72,247751,21.52,224095,60.7,79178,21.45,60.72,825864,21.51
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,2400,2923952,235100,76.14,47629,15.43,970961,76.15,196724,15.43,2665777,76.15,540082,15.43,876881,76.15,177635,15.43,281047,76.12,56952,15.43,76.15,592400,15.43
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,3000,3263484,262401,84.99,27301,8.84,1083705,84.99,112744,8.84,2975280,84.99,309503,8.84,978690,84.99,101809,8.84,313733,84.97,32686,8.85,84.99,339532,8.84
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,3600,3286119,264221,85.58,1820,0.59,1091221,85.58,7516,0.59,2995913,85.58,20633,0.59,985478,85.58,6788,0.59,315912,85.56,2179,0.59,85.58,22635,0.59
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,4200,3417991,274826,89.01,10605,3.43,1135015,89.01,43794,3.43,3116125,89.01,120212,3.43,1025022,89.01,39544,3.43,328604,89.0,12692,3.44,89.01,131872,3.43
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,4800,3441280,276698,89.62,1872,0.61,1142748,89.62,7733,0.61,3137354,89.62,21229,0.61,1032006,89.62,6984,0.61,330845,89.61,2241,0.61,89.62,23289,0.61
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,5400,3497550,281222,91.08,4524,1.47,1161429,91.08,18681,1.47,3188642,91.09,51288,1.47,1048878,91.09,16872,1.47,336267,91.08,5422,1.47,91.09,56270,1.47
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,6000,3508014,282063,91.36,841,0.27,1164904,91.36,3475,0.27,3198181,91.36,9539,0.27,1052016,91.36,3138,0.27,337275,91.35,1008,0.27,91.36,10464,0.27
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,6600,3541825,284782,92.24,2719,0.88,1176131,92.24,11227,0.88,3229002,92.24,30821,0.88,1062155,92.24,10139,0.88,340529,92.23,3254,0.88,92.24,33811,0.88
Tangail,,16705992B55867939933107,BGD,ADM2,primary_healthcare,TIME,7200,3554054,285765,92.55,983,0.32,1180192,92.56,4061,0.32,3240150,92.56,11148,0.32,1065823,92.56,3668,0.32,341706,92.55,1177,0.32,92.56,12229,0.32
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,600,81565,7037,10.57,7037,10.57,29317,10.54,29317,10.54,74321,10.54,74321,10.54,23293,10.54,23293,10.54,7881,10.58,7881,10.58,10.54,81565,10.54
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,1200,319894,27581,41.42,20544,30.85,114964,41.35,85647,30.8,291516,41.33,217195,30.8,91371,41.34,68078,30.8,30879,41.45,22998,30.87,41.35,238329,30.8
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,1800,556490,47894,71.92,20313,30.5,199913,71.9,84949,30.55,507274,71.93,215758,30.59,159004,71.94,67633,30.6,53569,71.92,22690,30.46,71.93,236596,30.58
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,2400,692848,59606,89.51,11712,17.59,248902,89.52,48989,17.62,631579,89.55,124305,17.63,197947,89.56,38943,17.62,66689,89.53,13120,17.61,89.55,136358,17.62
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,3000,755959,65064,97.7,5458,8.2,271663,97.71,22761,8.19,689097,97.71,57518,8.16,215951,97.71,18004,8.15,72775,97.7,6086,8.17,97.71,63111,8.16
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,3600,756803,65137,97.81,73,0.11,271967,97.82,304,0.11,689867,97.82,770,0.11,216192,97.82,241,0.11,72856,97.81,81,0.11,97.82,844,0.11
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,4200,773700,66595,100.0,1458,2.19,278039,100.0,6072,2.18,705263,100.0,15396,2.18,221017,100.0,4825,2.18,74489,100.0,1633,2.19,100.0,16897,2.18
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,4800,773700,66595,100.0,0,0.0,278039,100.0,0,0.0,705263,100.0,0,0.0,221017,100.0,0,0.0,74489,100.0,0,0.0,100.0,0,0.0
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,5400,773700,66595,100.0,0,0.0,278039,100.0,0,0.0,705263,100.0,0,0.0,221017,100.0,0,0.0,74489,100.0,0,0.0,100.0,0,0.0
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,6000,773700,66595,100.0,0,0.0,278039,100.0,0,0.0,705263,100.0,0,0.0,221017,100.0,0,0.0,74489,100.0,0,0.0,100.0,0,0.0
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,6600,773700,66595,100.0,0,0.0,278039,100.0,0,0.0,705263,100.0,0,0.0,221017,100.0,0,0.0,74489,100.0,0,0.0,100.0,0,0.0
Narail,,16705992B56503274196630,BGD,ADM2,primary_healthcare,TIME,7200,773700,66595,100.0,0,0.0,278039,100.0,0,0.0,705263,100.0,0,0.0,221017,100.0,0,0.0,74489,100.0,0,0.0,100.0,0,0.0
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,600,1579801,155689,26.43,155689,26.43,654906,26.43,654906,26.43,1454753,26.43,1454753,26.43,462598,26.43,462598,26.43,137406,26.43,137406,26.43,26.43,1579801,26.43
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,1200,3165826,312016,52.96,156327,26.53,1312383,52.97,657477,26.53,2915200,52.97,1460447,26.53,926990,52.97,464392,26.54,275391,52.96,137985,26.54,52.97,1586025,26.53
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,1800,4743231,467554,79.36,155538,26.4,1966396,79.36,654013,26.39,4367747,79.36,1452547,26.39,1388815,79.36,461825,26.39,412588,79.35,137197,26.39,79.36,1577405,26.39
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,2400,5687840,560627,95.16,93073,15.8,2357923,95.16,391527,15.8,5237542,95.16,869795,15.8,1665422,95.16,276607,15.81,494792,95.16,82204,15.81,95.16,944609,15.8
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,3000,5909386,582468,98.87,21841,3.71,2449747,98.87,91824,3.71,5441524,98.87,203982,3.71,1730283,98.87,64861,3.71,514088,98.87,19296,3.71,98.87,221546,3.71
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,3600,5933239,584837,99.27,2369,0.4,2459658,99.27,9911,0.4,5463493,99.27,21969,0.4,1737253,99.27,6970,0.4,516160,99.27,2072,0.4,99.27,23853,0.4
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,4200,5935674,585074,99.31,237,0.04,2460656,99.31,998,0.04,5465735,99.31,2242,0.04,1737966,99.31,713,0.04,516372,99.31,212,0.04,99.31,2435,0.04
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,4800,5936737,585179,99.33,105,0.02,2461097,99.33,441,0.02,5466714,99.32,979,0.02,1738277,99.32,311,0.02,516464,99.33,92,0.02,99.32,1063,0.02
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,5400,5977127,589148,100.0,3969,0.67,2477794,100.0,16697,0.67,5503931,100.0,37217,0.68,1750111,100.0,11834,0.68,519952,100.0,3488,0.67,100.0,40390,0.68
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,6000,5977127,589148,100.0,0,0.0,2477794,100.0,0,0.0,5503931,100.0,0,0.0,1750111,100.0,0,0.0,519952,100.0,0,0.0,100.0,0,0.0
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,6600,5977127,589148,100.0,0,0.0,2477794,100.0,0,0.0,5503931,100.0,0,0.0,1750111,100.0,0,0.0,519952,100.0,0,0.0,100.0,0,0.0
Comilla,,16705992B59490572634285,BGD,ADM2,primary_healthcare,TIME,7200,5977127,589148,100.0,0,0.0,2477794,100.0,0,0.0,5503931,100.0,0,0.0,1750111,100.0,0,0.0,519952,100.0,0,0.0,100.0,0,0.0
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,600,537211,38151,26.78,38151,26.78,176038,26.78,176038,26.78,492796,26.78,492796,26.78,163640,26.78,163640,26.78,48617,26.78,48617,26.78,26.78,537211,26.78
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,1200,1100958,78190,54.89,40039,28.11,360770,54.89,184732,28.11,1009941,54.89,517145,28.11,335360,54.89,171720,28.11,99629,54.89,51012,28.1,54.89,563747,28.11
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,1800,1585027,112568,79.02,34378,24.13,519394,79.02,158624,24.13,1453988,79.02,444047,24.13,482812,79.02,147452,24.13,143438,79.02,43809,24.14,79.02,484069,24.13
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,2400,1725054,122512,86.0,9944,6.98,565280,86.0,45886,6.98,1582439,86.0,128451,6.98,525466,86.0,42654,6.98,156110,86.0,12672,6.98,86.0,140027,6.98
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,3000,1866065,132526,93.03,10014,7.03,611483,93.03,46203,7.03,1711794,93.03,129355,7.03,568416,93.03,42950,7.03,168868,93.03,12758,7.03,93.03,141011,7.03
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,3600,1903997,135219,94.92,2693,1.89,623913,94.92,12430,1.89,1746589,94.92,34795,1.89,579970,94.92,11554,1.89,172301,94.92,3433,1.89,94.92,37932,1.89
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,4200,1990467,141360,99.24,6141,4.31,652248,99.24,28335,4.31,1825911,99.24,79322,4.31,606310,99.24,26340,4.31,180126,99.24,7825,4.31,99.24,86470,4.31
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,4800,1996393,141781,99.53,421,0.3,654190,99.53,1942,0.3,1831347,99.53,5436,0.3,608115,99.53,1805,0.3,180663,99.53,537,0.3,99.53,5926,0.3
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,5400,1996582,141794,99.54,13,0.01,654252,99.54,62,0.01,1831520,99.54,173,0.01,608172,99.54,57,0.01,180680,99.54,17,0.01,99.54,189,0.01
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,6000,1996894,141816,99.56,22,0.02,654354,99.56,102,0.02,1831807,99.56,287,0.02,608267,99.56,95,0.02,180708,99.56,28,0.02,99.56,312,0.02
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,6600,1997482,141858,99.59,42,0.03,654547,99.59,193,0.03,1832346,99.59,539,0.03,608446,99.59,179,0.03,180761,99.59,53,0.03,99.59,588,0.03
Satkhira,,16705992B60176987344662,BGD,ADM2,primary_healthcare,TIME,7200,1998836,141954,99.65,96,0.07,654990,99.65,443,0.07,1833588,99.65,1242,0.07,608859,99.65,413,0.07,180884,99.65,123,0.07,99.65,1354,0.07
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,600,55870,6931,1.94,6931,1.94,24361,1.94,24361,1.94,51784,1.94,51784,1.94,14458,1.95,14458,1.95,4523,1.96,4523,1.96,1.95,55870,1.95
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,1200,192990,24025,6.71,17094,4.77,84327,6.71,59966,4.77,178933,6.72,127149,4.77,49913,6.72,35455,4.77,15566,6.74,11043,4.78,6.72,137120,4.77
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,1800,576232,71768,20.05,47743,13.34,251982,20.05,167655,13.34,534371,20.06,355438,13.34,149097,20.06,99184,13.35,46368,20.08,30802,13.34,20.06,383242,13.34
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,2400,1283053,159809,44.64,88041,24.59,561172,44.66,309190,24.61,1189913,44.67,655542,24.61,332047,44.68,182950,24.62,103176,44.67,56808,24.6,44.67,706821,24.61
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,3000,1986897,247598,69.16,87789,24.52,869158,69.17,307986,24.51,1842666,69.17,652753,24.5,514126,69.18,182079,24.5,159773,69.18,56597,24.5,69.17,703844,24.5
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,3600,2384011,297026,82.97,49428,13.81,1042816,82.99,173658,13.82,2210960,83.0,368294,13.83,616919,83.01,102793,13.83,191699,83.0,31926,13.82,83.0,397114,13.83
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,4200,2564326,319539,89.26,22513,6.29,1121752,89.27,78936,6.28,2378191,89.28,167231,6.28,663541,89.28,46622,6.27,206194,89.28,14495,6.28,89.28,180315,6.28
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,4800,2703040,336851,94.09,17312,4.84,1182464,94.1,60712,4.83,2506838,94.1,128647,4.83,699414,94.11,35873,4.83,217347,94.11,11153,4.83,94.1,138714,4.83
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,5400,2767391,344887,96.34,8036,2.24,1210636,96.34,28172,2.24,2566518,96.34,59680,2.24,716050,96.35,16636,2.24,222520,96.34,5173,2.24,96.34,64351,2.24
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,6000,2780303,346498,96.79,1611,0.45,1216286,96.79,5650,0.45,2578493,96.79,11975,0.45,719391,96.8,3341,0.45,223558,96.79,1038,0.45,96.79,12912,0.45
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,6600,2853953,355694,99.36,9196,2.57,1248528,99.36,32242,2.57,2646799,99.36,68306,2.56,738432,99.36,19041,2.56,229479,99.36,5921,2.56,99.36,73650,2.56
Sunamganj,,16705992B61059366245275,BGD,ADM2,primary_healthcare,TIME,7200,2860645,356527,99.59,833,0.23,1251452,99.59,2924,0.23,2653004,99.59,6205,0.23,740163,99.59,1731,0.23,230019,99.59,540,0.23,99.59,6692,0.23
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,600,286737,27790,12.9,27790,12.9,116358,12.93,116358,12.93,266805,12.95,266805,12.95,83109,12.96,83109,12.96,22174,12.95,22174,12.95,12.95,286737,12.95
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,1200,591254,57659,26.77,29869,13.87,240285,26.71,123927,13.78,550073,26.7,283268,13.75,171084,26.69,87975,13.72,45806,26.75,23632,13.8,26.7,304517,13.75
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,1800,930836,90887,42.19,33228,15.43,378419,42.06,138134,15.35,865987,42.03,315914,15.33,269250,42.0,98166,15.31,72130,42.12,26324,15.37,42.04,339582,15.34
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,2400,1391462,135553,62.93,44666,20.74,565413,62.85,186994,20.79,1294616,62.84,428629,20.8,402727,62.82,133477,20.82,107730,62.91,35600,20.79,62.84,460626,20.8
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,3000,1552922,151224,70.21,15671,7.28,631000,70.14,65587,7.29,1444873,70.13,150257,7.29,449495,70.12,46768,7.3,120196,70.19,12466,7.28,70.13,161460,7.29
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,3600,1794158,174663,81.09,23439,10.88,729074,81.04,98074,10.9,1669397,81.03,224524,10.9,519331,81.01,69836,10.89,138796,81.05,18600,10.86,81.03,241236,10.89
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,4200,1900647,185014,85.89,10351,4.81,772377,85.86,43303,4.81,1768512,85.84,99115,4.81,550154,85.82,30823,4.81,147003,85.84,8207,4.79,85.84,106489,4.81
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,4800,1914736,186379,86.53,1365,0.63,778095,86.49,5718,0.64,1781622,86.48,13110,0.64,554238,86.46,4084,0.64,148092,86.48,1089,0.64,86.48,14089,0.64
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,5400,1925842,187455,87.03,1076,0.5,782601,86.99,4506,0.5,1791955,86.98,10333,0.5,557457,86.96,3219,0.5,148951,86.98,859,0.5,86.98,11106,0.5
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,6000,1953119,190099,88.25,2644,1.23,793670,88.22,11069,1.23,1817336,88.21,25381,1.23,565363,88.2,7906,1.23,151061,88.21,2110,1.23,88.21,27277,1.23
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,6600,1972981,192024,89.15,1925,0.89,801730,89.12,8060,0.9,1835817,89.11,18481,0.9,571120,89.09,5757,0.9,152597,89.11,1536,0.9,89.11,19862,0.9
Maulvibazar,,16705992B62450131352427,BGD,ADM2,primary_healthcare,TIME,7200,1976382,192354,89.3,330,0.15,803110,89.27,1380,0.15,1838982,89.26,3165,0.15,572106,89.25,986,0.15,152860,89.26,263,0.15,89.26,3401,0.15
Jamalpur,,16705992B65705561019803,BGD,ADM2,primary_healthcare,TIME,600,315621,29390,13.04,29390,13.04,113591,13.04,113591,13.04,290672,13.04,290672,13.04,89979,13.04,89979,13.04,27418,13.05,27418,13.05,13.04,315621,13.04
Jamalpur,,16705992B65705561019803,BGD,ADM2,primary_healthcare,TIME,1200,952153,88654,39.34,59264,26.3,342667,39.33,229076,26.29,876876,39.33,586204,26.29,271410,39.33,181431,26.29,82726,39.37,55308,26.32,39.33,636532,26.3
Jamalpur,,16705992B65705561019803,BGD,ADM2,primary_healthcare,TIME,1800,1671461,155623,69.06,66969,29.72,601535,69.05,258868,29.71,1539318,69.04,662442,29.71,476425,69.05,205015,29.71,145217,69.11,62491,29.74,69.05,719308,29.72
Jamalpur,,16705992B65705561019803,BGD,ADM2,primary_healthcare,TIME,2400,2079718,193619,85.92,37996,16.86,748437,85.91,146902,16.86,1915300,85.91,375982,16.86,592796,85.91,116371,16.86,180687,85.99,35470,16.88,85.92,408257,16.87
