name,iso,id,country,admin_level,category,range_type,range,population,under_5_population,under_5_population_share,under_5_population_interval,under_5_population_interval_share,school_age_population,school_age_population_share,school_age_population_interval,school_age_population_interval_share,adults_population,adults_population_share,adults_population_interval,adults_population_interval_share,women_childbearing_population,women_childbearing_population_share,women_childbearing_population_interval,women_childbearing_population_interval_share,elderly_population,elderly_population_share,elderly_population_interval,elderly_population_interval_share,population_share,population_interval,population_interval_share
Jessore,,16705992B28022870637862,BGD,ADM2,hospitals,TIME,6000,3052166,224697,100.0,0,0.0,998578,100.0,0,0.0,2816735,100.0,0,0.0,921174,100.0,0,0.0,259306,100.0,0,0.0,100.0,0,0.0
Jessore,,16705992B28022870637862,BGD,ADM2,hospitals,TIME,6600,3052166,224697,100.0,0,0.0,998578,100.0,0,0.0,2816735,100.0,0,0.0,921174,100.0,0,0.0,259306,100.0,0,0.0,100.0,0,0.0
Jessore,,16705992B28022870637862,BGD,ADM2,hospitals,TIME,7200,3052166,224697,100.0,0,0.0,998578,100.0,0,0.0,2816735,100.0,0,0.0,921174,100.0,0,0.0,259306,100.0,0,0.0,100.0,0,0.0
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,600,846542,100838,26.16,100838,26.16,372349,26.15,372349,26.15,782770,26.13,782770,26.13,233745,26.14,233745,26.14,70394,26.12,70394,26.12,26.13,846542,26.13
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,1200,1555667,185263,48.05,84425,21.9,684213,48.05,311864,21.9,1438463,48.03,655693,21.89,429587,48.03,195842,21.9,129372,48.01,58978,21.89,48.02,709125,21.89
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,1800,2050706,244186,63.34,58923,15.28,901883,63.34,217670,15.29,1896209,63.31,457746,15.28,566304,63.32,136717,15.29,170538,63.28,41166,15.28,63.31,495039,15.28
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,2400,2605519,310275,80.48,66089,17.14,1145917,80.48,244034,17.14,2409228,80.44,513019,17.13,719497,80.45,153193,17.13,216673,80.4,46135,17.12,80.43,554813,17.13
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,3000,2856765,340198,88.24,29923,7.76,1256424,88.24,110507,7.76,2641545,88.19,232317,7.76,788876,88.21,69379,7.76,237567,88.16,20894,7.75,88.19,251246,7.76
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,3600,2921152,347869,90.23,7671,1.99,1284746,90.23,28322,1.99,2701082,90.18,59537,1.99,806652,90.2,17776,1.99,242920,90.14,5353,1.99,90.18,64387,1.99
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,4200,2955812,351998,91.3,4129,1.07,1299987,91.3,15241,1.07,2733132,91.25,32050,1.07,816222,91.27,9570,1.07,245802,91.21,2882,1.07,91.25,34660,1.07
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,4800,3075604,366259,95.0,14261,3.7,1352658,95.0,52671,3.7,2843905,94.95,110773,3.7,849300,94.96,33078,3.7,255759,94.91,9957,3.69,94.94,119792,3.7
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,5400,3081381,366947,95.18,688,0.18,1355198,95.17,2540,0.18,2849246,95.13,5341,0.18,850894,95.14,1594,0.18,256239,95.09,480,0.18,95.12,5777,0.18
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,6000,3082255,367051,95.21,104,0.03,1355582,95.2,384,0.03,2850054,95.15,808,0.03,851136,95.17,242,0.03,256311,95.11,72,0.03,95.15,874,0.03
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,6600,3084865,367362,95.29,311,0.08,1356731,95.28,1149,0.08,2852468,95.23,2414,0.08,851856,95.25,720,0.08,256528,95.19,217,0.08,95.23,2610,0.08
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,hospitals,TIME,7200,3088775,367828,95.41,466,0.12,1358451,95.4,1720,0.12,2856083,95.35,3615,0.12,852936,95.37,1080,0.12,256854,95.32,326,0.12,95.35,3910,0.12
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,600,2729475,224408,73.33,224408,73.33,969365,73.34,969365,73.34,2591760,73.39,2591760,73.39,828242,73.38,828242,73.38,159066,73.24,159066,73.24,73.38,2729475,73.38
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,1200,3519917,289581,94.62,65173,21.3,1250611,94.62,281246,21.28,3342138,94.64,750378,21.25,1068111,94.64,239869,21.25,205314,94.54,46248,21.29,94.63,790442,21.25
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,1800,3621515,297955,97.36,8374,2.74,1286754,97.36,36143,2.73,3438561,97.37,96423,2.73,1098941,97.37,30830,2.73,211283,97.28,5969,2.75,97.37,101598,2.73
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,2400,3663158,301387,98.48,3432,1.12,1301567,98.48,14813,1.12,3478101,98.49,39540,1.12,1111582,98.49,12641,1.12,213712,98.4,2429,1.12,98.49,41643,1.12
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,3000,3672140,302128,98.72,741,0.24,1304762,98.72,3195,0.24,3486629,98.73,8528,0.24,1114308,98.73,2726,0.24,214237,98.64,525,0.24,98.73,8982,0.24
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,3600,3684378,303136,99.05,1008,0.33,1309127,99.05,4365,0.33,3498089,99.06,11460,0.32,1117980,99.06,3672,0.33,215110,99.05,873,0.4,99.06,12238,0.33
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,4200,3686029,303272,99.09,136,0.04,1309714,99.1,587,0.04,3499657,99.1,1568,0.04,1118481,99.1,501,0.04,215206,99.09,96,0.04,99.1,1651,0.04
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,4800,3719485,306045,100.0,2773,0.91,1321669,100.0,11955,0.9,3531399,100.0,31742,0.9,1128628,100.0,10147,0.9,217182,100.0,1976,0.91,100.0,33456,0.9
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,5400,3719485,306045,100.0,0,0.0,1321669,100.0,0,0.0,3531399,100.0,0,0.0,1128628,100.0,0,0.0,217182,100.0,0,0.0,100.0,0,0.0
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,6000,3719485,306045,100.0,0,0.0,1321669,100.0,0,0.0,3531399,100.0,0,0.0,1128628,100.0,0,0.0,217182,100.0,0,0.0,100.0,0,0.0
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,6600,3719485,306045,100.0,0,0.0,1321669,100.0,0,0.0,3531399,100.0,0,0.0,1128628,100.0,0,0.0,217182,100.0,0,0.0,100.0,0,0.0
Narayanganj,,16705992B28796010313895,BGD,ADM2,hospitals,TIME,7200,3719485,306045,100.0,0,0.0,1321669,100.0,0,0.0,3531399,100.0,0,0.0,1128628,100.0,0,0.0,217182,100.0,0,0.0,100.0,0,0.0
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,600,454004,46315,22.47,46315,22.47,190921,22.46,190921,22.46,418156,22.46,418156,22.46,132225,22.46,132225,22.46,39399,22.45,39399,22.45,22.46,454004,22.46
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,1200,709339,72328,35.09,26013,12.62,298257,35.09,107336,12.63,653295,35.09,235139,12.63,206606,35.09,74381,12.63,61592,35.1,22193,12.65,35.09,255335,12.63
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,1800,1326566,135203,65.6,62875,30.51,557655,65.6,259398,30.51,1221697,65.63,568402,30.53,386414,65.64,179808,30.54,115246,65.67,53654,30.57,65.63,617227,30.54
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,2400,1453966,148198,71.9,12995,6.3,611235,71.9,53580,6.3,1339035,71.93,117338,6.3,423519,71.94,37105,6.3,126304,71.97,11058,6.3,71.93,127400,6.3
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,3000,1495509,152424,73.95,4226,2.05,628700,73.96,17465,2.05,1377287,73.98,38252,2.05,435624,73.99,12105,2.06,129920,74.03,3616,2.06,73.99,41543,2.06
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,3600,1510736,153968,74.7,1544,0.75,635091,74.71,6391,0.75,1391302,74.74,14015,0.75,440063,74.75,4439,0.75,131251,74.79,1331,0.76,74.74,15227,0.75
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,4200,1698167,173080,83.97,19112,9.27,713950,83.99,78859,9.28,1563925,84.01,172623,9.27,494654,84.02,54591,9.27,147525,84.06,16274,9.27,84.01,187431,9.27
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,4800,1732003,176535,85.65,3455,1.68,728184,85.66,14234,1.67,1595093,85.68,31168,1.67,504507,85.69,9853,1.67,150459,85.73,2934,1.67,85.69,33836,1.67
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,5400,1771426,180559,87.6,4024,1.95,744768,87.61,16584,1.95,1631405,87.63,36312,1.95,515987,87.64,11480,1.95,153878,87.68,3419,1.95,87.64,39423,1.95
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,6000,1813970,184903,89.71,4344,2.11,762666,89.72,17898,2.11,1670593,89.74,39188,2.11,528376,89.75,12389,2.1,157567,89.78,3689,2.1,89.74,42544,2.1
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,6600,1818560,185367,89.93,464,0.23,764586,89.94,1920,0.23,1674816,89.97,4223,0.23,529715,89.98,1339,0.23,157969,90.01,402,0.23,89.97,4590,0.23
Lakshmipur,,16705992B31973889793084,BGD,ADM2,hospitals,TIME,7200,1820666,185582,90.04,215,0.1,765472,90.05,886,0.1,1676756,90.07,1940,0.1,530328,90.08,613,0.1,158152,90.12,183,0.1,90.07,2106,0.1
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,600,437596,31294,15.97,31294,15.97,135081,15.97,135081,15.97,404169,15.97,404169,15.97,134159,15.98,134159,15.98,36850,15.98,36850,15.98,15.98,437596,15.98
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,1200,828179,59246,30.24,27952,14.27,255725,30.24,120644,14.26,764928,30.23,360759,14.26,253897,30.23,119738,14.26,69730,30.24,32880,14.26,30.23,390583,14.26
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,1800,1364004,97552,49.79,38306,19.55,421084,49.79,165359,19.55,1259815,49.79,494887,19.56,418176,49.8,164279,19.56,114859,49.81,45129,19.57,49.8,535825,19.56
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,2400,1810370,129469,66.09,31917,16.29,558858,66.08,137774,16.29,1672083,66.09,412268,16.29,555028,66.09,136852,16.3,152449,66.11,37590,16.3,66.09,446366,16.3
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,3000,2054811,146963,75.02,17494,8.93,634358,75.0,75500,8.93,1897858,75.01,225775,8.92,629961,75.01,74933,8.92,173026,75.03,20577,8.92,75.01,244441,8.92
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,3600,2423614,173336,88.48,26373,13.46,748222,88.47,113864,13.46,2238499,88.48,340641,13.46,743033,88.48,113072,13.46,204074,88.5,31048,13.46,88.48,368803,13.46
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,4200,2675008,191308,97.65,17972,9.17,825892,97.65,77670,9.18,2470727,97.66,232228,9.18,820112,97.66,77079,9.18,225207,97.66,21133,9.16,97.66,251394,9.18
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,4800,2692953,192590,98.31,1282,0.65,831433,98.31,5541,0.66,2487302,98.31,16575,0.66,825614,98.31,5502,0.66,226716,98.31,1509,0.65,98.31,17945,0.66
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,5400,2693682,192644,98.33,54,0.03,831662,98.33,229,0.03,2487977,98.34,675,0.03,825837,98.34,223,0.03,226777,98.34,61,0.03,98.34,729,0.03
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,6000,2695134,192748,98.39,104,0.05,832112,98.39,450,0.05,2489318,98.39,1341,0.05,826282,98.39,445,0.05,226899,98.39,122,0.05,98.39,1452,0.05
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,6600,2696959,192879,98.45,131,0.07,832676,98.45,564,0.07,2491004,98.46,1686,0.07,826842,98.46,560,0.07,227053,98.46,154,0.07,98.46,1825,0.07
Naogaon,,16705992B34203284467157,BGD,ADM2,hospitals,TIME,7200,2697854,192943,98.49,64,0.03,832953,98.49,277,0.03,2491830,98.49,826,0.03,827116,98.49,274,0.03,227128,98.49,75,0.03,98.49,895,0.03
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,600,991206,82531,30.48,82531,30.48,341687,30.52,341687,30.52,917845,30.6,917845,30.6,288155,30.63,288155,30.63,81114,30.71,81114,30.71,30.61,991206,30.61
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,1200,1982908,165180,61.01,82649,30.52,683759,61.08,342072,30.56,1836213,61.22,918368,30.62,576419,61.27,288264,30.64,162206,61.41,81092,30.7,61.23,991702,30.62
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,1800,2698756,225106,83.14,59926,22.13,931430,83.2,247671,22.12,2499327,83.33,663114,22.11,784363,83.37,207944,22.1,220540,83.49,58334,22.08,83.34,715848,22.11
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,2400,2979495,248873,91.92,23767,8.78,1029332,91.95,97902,8.75,2759594,92.0,260267,8.68,865772,92.02,81409,8.65,243208,92.07,22668,8.58,92.01,280739,8.67
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,3000,3196085,267008,98.61,18135,6.7,1104248,98.64,74916,6.69,2960213,98.69,200619,6.69,928692,98.71,62920,6.69,260874,98.76,17666,6.69,98.7,216590,6.69
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,3600,3212255,268395,99.13,1387,0.51,1109940,99.15,5692,0.51,2975218,99.19,15005,0.5,933372,99.21,4680,0.5,262165,99.25,1291,0.49,99.2,16170,0.5
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,4200,3235929,270563,99.93,2168,0.8,1118670,99.93,8730,0.78,2997292,99.93,22074,0.74,940149,99.93,6777,0.72,263950,99.93,1785,0.68,99.93,23674,0.73
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,4800,3236393,270602,99.94,39,0.01,1118830,99.94,160,0.01,2997722,99.94,430,0.01,940284,99.94,135,0.01,263988,99.94,38,0.01,99.94,464,0.01
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,5400,3236393,270602,99.94,0,0.0,1118830,99.94,0,0.0,2997722,99.94,0,0.0,940284,99.94,0,0.0,263988,99.94,0,0.0,99.94,0,0.0
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,6000,3238251,270762,100.0,160,0.06,1119478,100.0,648,0.06,2999440,100.0,1718,0.06,940825,100.0,541,0.06,264142,100.0,154,0.06,100.0,1858,0.06
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,6600,3238251,270762,100.0,0,0.0,1119478,100.0,0,0.0,2999440,100.0,0,0.0,940825,100.0,0,0.0,264142,100.0,0,0.0,100.0,0,0.0
Rangpur,,16705992B34260815515495,BGD,ADM2,hospitals,TIME,7200,3238251,270762,100.0,0,0.0,1119478,100.0,0,0.0,2999440,100.0,0,0.0,940825,100.0,0,0.0,264142,100.0,0,0.0,100.0,0,0.0
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,600,1057007,123119,37.96,123119,37.96,489265,37.97,489265,37.97,1005913,37.95,1005913,37.95,280214,37.94,280214,37.94,59362,37.94,59362,37.94,37.95,1057007,37.95
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,1200,1796316,209233,64.51,86114,26.55,831471,64.52,342206,26.55,1709485,64.49,703572,26.54,476207,64.48,195993,26.54,100882,64.47,41520,26.54,64.49,739309,26.54
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,1800,2074865,241640,74.5,32407,9.99,960025,74.49,128554,9.98,1974553,74.49,265068,10.0,550060,74.48,73853,10.0,116543,74.48,15661,10.01,74.49,278549,10.0
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,2400,2208388,257190,79.29,15550,4.79,1021822,79.29,61797,4.8,2101621,79.28,127068,4.79,585461,79.28,35401,4.79,124043,79.28,7500,4.79,79.28,133523,4.79
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,3000,2408120,280453,86.46,23263,7.17,1114245,86.46,92423,7.17,2291697,86.45,190076,7.17,638409,86.45,52948,7.17,135261,86.45,11218,7.17,86.45,199732,7.17
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,3600,2513499,292722,90.25,12269,3.78,1162966,90.24,48721,3.78,2391979,90.24,100282,3.78,666347,90.23,27938,3.78,141181,90.23,5920,3.78,90.24,105379,3.78
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,4200,2544415,296294,91.35,3572,1.1,1177205,91.35,14239,1.1,2421393,91.35,29414,1.11,674575,91.34,8228,1.11,142926,91.34,1745,1.12,91.35,30916,1.11
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,4800,2564314,298598,92.06,2304,0.71,1186382,92.06,9177,0.71,2440326,92.06,18933,0.71,679866,92.06,5291,0.72,144048,92.06,1122,0.72,92.06,19899,0.71
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,5400,2568652,299103,92.21,505,0.16,1188390,92.21,2008,0.16,2444454,92.22,4128,0.16,681016,92.22,1150,0.16,144291,92.22,243,0.16,92.22,4338,0.16
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,6000,2578174,300212,92.56,1109,0.34,1192792,92.56,4402,0.34,2453515,92.56,9061,0.34,683540,92.56,2524,0.34,144826,92.56,535,0.34,92.56,9522,0.34
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,6600,2608271,303718,93.64,3506,1.08,1206723,93.64,13931,1.08,2482157,93.64,28642,1.08,691519,93.64,7979,1.08,146517,93.64,1691,1.08,93.64,30097,1.08
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,hospitals,TIME,7200,2608435,303737,93.64,19,0.01,1206799,93.64,76,0.01,2482313,93.64,156,0.01,691562,93.64,43,0.01,146526,93.65,9,0.01,93.64,164,0.01
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,600,135217,13025,19.08,13025,19.08,53261,19.11,53261,19.11,126381,19.11,126381,19.11,37031,19.14,37031,19.14,9893,19.08,9893,19.08,19.11,135217,19.11
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,1200,180158,17367,25.44,4342,6.36,70973,25.46,17712,6.35,168377,25.46,41996,6.35,49309,25.49,12278,6.35,13190,25.44,3297,6.36,25.46,44941,6.35
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,1800,238111,22973,33.65,5606,8.21,93820,33.66,22847,8.2,222528,33.65,54151,8.19,65127,33.66,15818,8.18,17445,33.65,4255,8.21,33.65,57953,8.19
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,2400,308373,29750,43.57,6777,9.93,121503,43.59,27683,9.93,288194,43.58,65666,9.93,84351,43.6,19224,9.94,22591,43.58,5146,9.93,43.58,70262,9.93
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,3000,537857,51889,76.0,22139,32.43,211922,76.02,90419,32.44,502661,76.01,214467,32.43,147124,76.05,62773,32.45,39403,76.01,16812,32.43,76.01,229484,32.43
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,3600,544826,52562,76.98,673,0.99,214666,77.01,2744,0.98,509174,76.99,6513,0.98,149026,77.03,1902,0.98,39914,76.99,511,0.99,76.99,6969,0.98
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,4200,572001,55164,80.8,2602,3.81,225312,80.83,10646,3.82,534587,80.83,25413,3.84,156444,80.86,7418,3.83,41888,80.8,1974,3.81,80.83,27175,3.84
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,4800,591427,57043,83.55,1879,2.75,232971,83.57,7659,2.75,552739,83.58,18152,2.74,161746,83.6,5302,2.74,43314,83.55,1426,2.75,83.58,19426,2.75
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,5400,595287,57416,84.09,373,0.55,234493,84.12,1522,0.55,556346,84.12,3607,0.55,162800,84.15,1054,0.54,43598,84.1,284,0.55,84.12,3860,0.55
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,6000,599279,57803,84.66,387,0.57,236066,84.68,1573,0.56,560075,84.69,3729,0.56,163889,84.71,1089,0.56,43891,84.67,293,0.57,84.69,3992,0.56
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,6600,602800,58143,85.16,340,0.5,237454,85.18,1388,0.5,563366,85.19,3291,0.5,164850,85.21,961,0.5,44149,85.16,258,0.5,85.18,3521,0.5
Khagrachhari,,16705992B35326431749719,BGD,ADM2,hospitals,TIME,7200,606465,58498,85.68,355,0.52,238899,85.7,1445,0.52,566790,85.7,3424,0.52,165851,85.73,1001,0.52,44419,85.68,270,0.52,85.7,3665,0.52
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,600,144085,12744,20.99,12744,20.99,53795,20.95,53795,20.95,135588,20.98,135588,20.98,39338,20.91,39338,20.91,9623,21.0,9623,21.0,20.98,144085,20.98
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,1200,192634,17030,28.05,4286,7.06,71946,28.02,18151,7.07,181277,28.05,45689,7.07,52658,27.99,13320,7.08,12863,28.07,3240,7.07,28.05,48549,7.07
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,1800,261231,23049,37.96,6019,9.91,97687,38.05,25741,10.03,245843,38.04,64566,9.99,71729,38.13,19071,10.14,17430,38.04,4567,9.97,38.04,68597,9.99
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,2400,315886,27893,45.94,4844,7.98,118162,46.02,20475,7.97,297287,45.99,51444,7.96,86731,46.1,15002,7.97,21069,45.98,3639,7.94,45.99,54655,7.96
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,3000,353973,31253,51.47,3360,5.53,132407,51.57,14245,5.55,333131,51.54,35844,5.55,97194,51.67,10463,5.56,23610,51.52,2541,5.54,51.54,38087,5.55
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,3600,371210,32776,53.98,1523,2.51,138847,54.08,6440,2.51,349352,54.05,16221,2.51,101912,54.17,4718,2.51,24761,54.03,1151,2.51,54.05,17237,2.51
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,4200,388664,34312,56.51,1536,2.53,145387,56.62,6540,2.55,365780,56.59,16428,2.54,106738,56.74,4826,2.57,25924,56.57,1163,2.54,56.59,17454,2.54
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,4800,397276,35073,57.76,761,1.25,148602,57.88,3215,1.25,373884,57.84,8104,1.25,109089,57.99,2351,1.25,26500,57.83,576,1.26,57.84,8612,1.25
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,5400,402013,35513,58.49,440,0.72,150403,58.58,1801,0.7,378348,58.54,4464,0.69,110374,58.67,1285,0.68,26809,58.5,309,0.67,58.53,4737,0.69
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,6000,402660,35571,58.58,58,0.1,150645,58.67,242,0.09,378957,58.63,609,0.09,110551,58.77,177,0.09,26852,58.6,43,0.09,58.63,647,0.09
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,6600,407428,35992,59.28,421,0.69,152425,59.37,1780,0.69,383445,59.32,4488,0.69,111853,59.46,1302,0.69,27170,59.29,318,0.69,59.32,4768,0.69
Rangamati,,16705992B35610473312733,BGD,ADM2,hospitals,TIME,7200,412393,36432,60.0,440,0.72,154279,60.09,1854,0.72,388116,60.05,4671,0.72,113208,60.18,1355,0.72,27502,60.01,332,0.72,60.04,4965,0.72
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,600,711798,74074,38.19,74074,38.19,297623,38.11,297623,38.11,658175,38.07,658175,38.07,191791,38.0,191791,38.0,59190,37.94,59190,37.94,38.06,711798,38.06
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,1200,867880,90317,46.56,16243,8.37,362886,46.47,65263,8.36,802500,46.41,144325,8.35,233847,46.33,42056,8.33,72169,46.26,12979,8.32,46.4,156082,8.34
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,1800,1174418,122208,63.01,31891,16.44,491039,62.88,128153,16.41,1085939,62.81,283439,16.39,316449,62.69,82602,16.36,97666,62.6,25497,16.34,62.79,306538,16.39
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,2400,1235725,128577,66.29,6369,3.28,516651,66.16,25612,3.28,1142619,66.08,56680,3.28,332976,65.97,16527,3.27,102772,65.88,5106,3.27,66.07,61307,3.28
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,3000,1271968,132349,68.23,3772,1.94,531805,68.1,15154,1.94,1176132,68.02,33513,1.94,342742,67.9,9766,1.93,105786,67.81,3014,1.93,68.01,36243,1.94
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,3600,1307523,136049,70.14,3700,1.91,546671,70.0,14866,1.9,1209008,69.92,32876,1.9,352322,69.8,9580,1.9,108742,69.7,2956,1.89,69.91,35555,1.9
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,4200,1333548,138757,71.54,2708,1.4,557553,71.4,10882,1.39,1233073,71.32,24065,1.39,359335,71.19,7013,1.39,110906,71.09,2164,1.39,71.3,26025,1.39
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,4800,1341203,139554,71.95,797,0.41,560754,71.81,3201,0.41,1240151,71.73,7078,0.41,361397,71.6,2062,0.41,111543,71.5,637,0.41,71.71,7655,0.41
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,5400,1359707,141479,72.94,1925,0.99,568491,72.8,7737,0.99,1257261,72.72,17110,0.99,366383,72.59,4986,0.99,113082,72.49,1539,0.99,72.7,18504,0.99
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,6000,1366649,142202,73.31,723,0.37,571394,73.17,2903,0.37,1263680,73.09,6419,0.37,368253,72.96,1870,0.37,113659,72.86,577,0.37,73.07,6942,0.37
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,6600,1373345,142899,73.67,697,0.36,574194,73.53,2800,0.36,1269872,73.44,6192,0.36,370058,73.32,1805,0.36,114216,73.21,557,0.36,73.43,6696,0.36
Bhola,,16705992B37732832620169,BGD,ADM2,hospitals,TIME,7200,1378623,143446,73.95,547,0.28,576398,73.81,2204,0.28,1274752,73.73,4880,0.28,371481,73.6,1423,0.28,114656,73.49,440,0.28,73.71,5278,0.28
